{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027906146177496}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 33, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027915426173528}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027915426173528}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 33, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 213848, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'netflow': '167.127.109.21:80'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 33, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916056175400}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 33, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916066177131}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916076176401}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 89621, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916106174453}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 89621, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916106174453}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 89621, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027916106174453}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 33, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 33, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198339, 'dstnode': 135019, 'srcmsg': "{'subject': 'links'}", 'dstmsg': "{'file': '/home/user/.links/links.his'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919276176696}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919846175144}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919846175144}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027919846175144}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920476174196}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920476174196}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920476174196}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920476174196}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920486177347}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920646175677}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920646175677}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920646175677}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920796178817}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920796178817}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920796178817}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920966173949}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920966173949}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027920966173949}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027921326177483}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027921326177483}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027921326177483}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027925166174480}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027925166174480}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027925166174480}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027925166174480}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027925176174781}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027926386173201}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027926386173201}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027926386173201}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027926386173201}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 213832, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:42103'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027926396176292}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027938706177386}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027938706177386}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027938706177386}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027938706177386}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027938706177386}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027938706177386}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027938706177386}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027940106174059}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027940106174059}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953496175825}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953496175825}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953496175825}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953586173451}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953586173451}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953586173451}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953636175104}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953636175104}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953636175104}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953756172762}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953756172762}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953756172762}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953846174258}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953846174258}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953846174258}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953936173384}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953936173384}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027953936173384}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954086172014}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954086172014}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954086172014}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954156179279}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954156179279}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954156179279}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954316172280}
{'loss': 8.53182601928711, 'srcnode': 198239, 'dstnode': 33, 'srcmsg': "{'subject': 'bash'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954316172280}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954316172280}
{'loss': 8.53182601928711, 'srcnode': 198330, 'dstnode': 33, 'srcmsg': "{'subject': 'screen'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1523027954386173055}
