{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 209938, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.166:48385'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964700797590788}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964915257586945}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964915257586945}
{'loss': 8.53182601928711, 'srcnode': 198241, 'dstnode': 16, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/usr/bin/top'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964916287581635}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 17, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/usr/bin/head'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964916287581635}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964916357584167}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964916357584167}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 27, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/bin/date'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964917377581572}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 28, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964917387583456}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 29, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/usr/local/sbin/lsof'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964917387583456}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 198373, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_SENDTO', 'time': 1522964917577586453}
{'loss': 8.53182601928711, 'srcnode': 198373, 'dstnode': 198244, 'srcmsg': "{'netflow': '128.55.12.10:53'}", 'dstmsg': "{'subject': 'lsof'}", 'edge_type': 'EVENT_RECVFROM', 'time': 1522964917577586453}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 28, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964917607594847}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964917607594847}
{'loss': 8.53182601928711, 'srcnode': 198248, 'dstnode': 198365, 'srcmsg': "{'subject': 'ntpd'}", 'dstmsg': "{'netflow': '10.0.4.1:123'}", 'edge_type': 'EVENT_SENDTO', 'time': 1522964945907583844}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 50568, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/smtpd'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964955367580282}
{'loss': 8.53182601928711, 'srcnode': 198297, 'dstnode': 50572, 'srcmsg': "{'subject': 'proxymap'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/proxymap'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964955457585423}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 198373, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_SENDTO', 'time': 1522964955567583393}
{'loss': 8.53182601928711, 'srcnode': 198373, 'dstnode': 198295, 'srcmsg': "{'netflow': '128.55.12.10:53'}", 'dstmsg': "{'subject': 'smtpd'}", 'edge_type': 'EVENT_RECVFROM', 'time': 1522964955577583398}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 149, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964955577583398}
{'loss': 8.53182601928711, 'srcnode': 198326, 'dstnode': 33, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964955577583398}
{'loss': 8.53182601928711, 'srcnode': 198313, 'dstnode': 50574, 'srcmsg': "{'subject': 'anvil'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/anvil'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964955577583398}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 209948, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '46.173.193.13:55800'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964955667583199}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 209948, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '46.173.193.13:55800'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964955777582179}
{'loss': 8.53182601928711, 'srcnode': 198296, 'dstnode': 50575, 'srcmsg': "{'subject': 'trivial-rewrite'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/trivial-rewrite'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964955887582689}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 209948, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '46.173.193.13:55800'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964955987584685}
{'loss': 8.53182601928711, 'srcnode': 198294, 'dstnode': 50576, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/cleanup'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964956097584565}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 149, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956197584520}
{'loss': 8.53182601928711, 'srcnode': 198326, 'dstnode': 33, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956197584520}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 209948, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '46.173.193.13:55800'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956197584520}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 209948, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '46.173.193.13:55800'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956307584380}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 149, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956357581593}
{'loss': 8.53182601928711, 'srcnode': 198294, 'dstnode': 113362, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/spool/postfix/active/30BDE29D09'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956357581593}
{'loss': 8.53182601928711, 'srcnode': 198326, 'dstnode': 33, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956357581593}
{'loss': 8.53182601928711, 'srcnode': 198294, 'dstnode': 113362, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/spool/postfix/active/30BDE29D09'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956557582154}
{'loss': 8.53182601928711, 'srcnode': 198294, 'dstnode': 113362, 'srcmsg': "{'subject': 'cleanup'}", 'dstmsg': "{'file': '/var/spool/postfix/active/30BDE29D09'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956557582154}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 209948, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '46.173.193.13:55800'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956567583979}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 149, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956567583979}
{'loss': 8.53182601928711, 'srcnode': 198326, 'dstnode': 33, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956567583979}
{'loss': 8.53182601928711, 'srcnode': 198298, 'dstnode': 50580, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/usr/local/libexec/postfix/local'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964956587590178}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956667588544}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956667588544}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 149, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956667588544}
{'loss': 8.53182601928711, 'srcnode': 198295, 'dstnode': 209948, 'srcmsg': "{'subject': 'smtpd'}", 'dstmsg': "{'netflow': '46.173.193.13:55800'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956667588544}
{'loss': 8.53182601928711, 'srcnode': 198326, 'dstnode': 33, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956667588544}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956677587179}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956677587179}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956687596713}
{'loss': 8.53182601928711, 'srcnode': 198298, 'dstnode': 50594, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/var/mail/frank'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956717590017}
{'loss': 8.53182601928711, 'srcnode': 198298, 'dstnode': 50594, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/var/mail/frank'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956717590017}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 149, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956717590017}
{'loss': 8.53182601928711, 'srcnode': 198326, 'dstnode': 33, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956717590017}
{'loss': 8.53182601928711, 'srcnode': 198298, 'dstnode': 209950, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'netflow': '127.0.0.1:512'}", 'edge_type': 'EVENT_SENDTO', 'time': 1522964956727583471}
{'loss': 8.53182601928711, 'srcnode': 198298, 'dstnode': 113362, 'srcmsg': "{'subject': 'local'}", 'dstmsg': "{'file': '/var/spool/postfix/active/30BDE29D09'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956727583471}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 149, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/var/log/maillog.0'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956727583471}
{'loss': 8.53182601928711, 'srcnode': 198326, 'dstnode': 33, 'srcmsg': "{'subject': 'tail'}", 'dstmsg': "{'file': '/dev/tty'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964956727583471}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 2, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/bin/vmstat'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964974627582819}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964974687590796}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964974687590796}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964974697583000}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 2, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/bin/vmstat'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964975717592345}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964975737588064}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964975737588064}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964975737588064}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964975737588064}
{'loss': 8.53182601928711, 'srcnode': 198241, 'dstnode': 16, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/usr/bin/top'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964976757592198}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 17, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/usr/bin/head'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964976757592198}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964976807583031}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964976807583031}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 27, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/bin/date'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964977827584045}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 28, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964977837583719}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 29, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/usr/local/sbin/lsof'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964977837583719}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 198373, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_SENDTO', 'time': 1522964978107581542}
{'loss': 8.53182601928711, 'srcnode': 198373, 'dstnode': 198244, 'srcmsg': "{'netflow': '128.55.12.10:53'}", 'dstmsg': "{'subject': 'lsof'}", 'edge_type': 'EVENT_RECVFROM', 'time': 1522964978117581116}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 28, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522964978157581645}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522964978167580879}
{'loss': 8.53182601928711, 'srcnode': 198252, 'dstnode': 45, 'srcmsg': "{'subject': 'syslogd'}", 'dstmsg': "{'file': '/home/frank/Archives.lock'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965000017580225}
{'loss': 8.53182601928711, 'srcnode': 198251, 'dstnode': 49, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/bin/sh'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965000037586164}
{'loss': 8.53182601928711, 'srcnode': 198251, 'dstnode': 51, 'srcmsg': "{'subject': 'atrun'}", 'dstmsg': "{'file': '/usr/libexec/atrun'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965000047583729}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965016707582159}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965016707582159}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965016707582159}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965016707582159}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965016717579384}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 2, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/bin/vmstat'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965035177584356}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965035257591573}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965035267583987}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965035267583987}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 2, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/bin/vmstat'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965036287580280}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965036307581679}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965036307581679}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 14, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_zones.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965036307581679}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965036317583044}
{'loss': 8.53182601928711, 'srcnode': 198241, 'dstnode': 16, 'srcmsg': "{'subject': 'top'}", 'dstmsg': "{'file': '/usr/bin/top'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965037327581322}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 17, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': '/usr/bin/head'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965037327581322}
{'loss': 8.53182601928711, 'srcnode': 198242, 'dstnode': 15, 'srcmsg': "{'subject': 'head'}", 'dstmsg': "{'file': 'top_procs.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965037387583449}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965037387583449}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 27, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/bin/date'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965038407579533}
{'loss': 8.53182601928711, 'srcnode': 198243, 'dstnode': 28, 'srcmsg': "{'subject': 'date'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965038417580717}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 29, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/usr/local/sbin/lsof'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965038417580717}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 198373, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'netflow': '128.55.12.10:53'}", 'edge_type': 'EVENT_SENDTO', 'time': 1522965038697583134}
{'loss': 8.53182601928711, 'srcnode': 198373, 'dstnode': 198244, 'srcmsg': "{'netflow': '128.55.12.10:53'}", 'dstmsg': "{'subject': 'lsof'}", 'edge_type': 'EVENT_RECVFROM', 'time': 1522965038697583134}
{'loss': 8.53182601928711, 'srcnode': 198244, 'dstnode': 28, 'srcmsg': "{'subject': 'lsof'}", 'dstmsg': "{'file': '/data/gather_stats_uma.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965038727583968}
{'loss': 8.53182601928711, 'srcnode': 198238, 'dstnode': 13, 'srcmsg': "{'subject': 'sleep'}", 'dstmsg': "{'file': '/bin/sleep'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965038727583968}
{'loss': 8.53182601928711, 'srcnode': 198248, 'dstnode': 198365, 'srcmsg': "{'subject': 'ntpd'}", 'dstmsg': "{'netflow': '10.0.4.1:123'}", 'edge_type': 'EVENT_SENDTO', 'time': 1522965050907580835}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965076797582878}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965076797582878}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965076797582878}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965076797582878}
{'loss': 8.53182601928711, 'srcnode': 198312, 'dstnode': 204192, 'srcmsg': "{'subject': 'imapd'}", 'dstmsg': "{'netflow': '128.55.12.167:40495'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965076807579072}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 2, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': '/usr/bin/vmstat'}", 'edge_type': 'EVENT_EXECUTE', 'time': 1522965095747578914}
{'loss': 8.53182601928711, 'srcnode': 198240, 'dstnode': 1, 'srcmsg': "{'subject': 'vmstat'}", 'dstmsg': "{'file': 'kernel_mem.txt'}", 'edge_type': 'EVENT_WRITE', 'time': 1522965095807583817}
